"Date","Simple Date","Outdoor Temperature (°F)","Wind Speed (mph)","Wind Gust (mph)","Max Daily Gust (mph)","Wind Direction (°)","Hourly Rain (in/hr)","Daily Rain (in)","Weekly Rain (in)","Monthly Rain (in)","Yearly Rain (in)","Relative Pressure (inHg)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Absolute Pressure (inHg)"
2024-03-25T03:05:00-07:00,2024-03-25 03:05:00,44.7,0,0,1.7,264,0,0,0.11,1.1,6.67,30.1,98,0,0,29.45
2024-03-25T03:00:00-07:00,2024-03-25 03:00:00,44.7,0,0,1.7,264,0,0,0.11,1.1,6.67,30.1,98,0,0,29.44
2024-03-25T02:55:00-07:00,2024-03-25 02:55:00,44.6,0,0,1.7,264,0,0,0.11,1.1,6.67,30.1,98,0,0,29.45
2024-03-25T02:50:00-07:00,2024-03-25 02:50:00,44.6,0,0,1.7,264,0,0,0.11,1.1,6.67,30.1,97,0,0,29.45
2024-03-25T02:45:00-07:00,2024-03-25 02:45:00,44.9,0,0,1.7,264,0,0,0.11,1.1,6.67,30.11,98,0,0,29.45
2024-03-25T02:40:00-07:00,2024-03-25 02:40:00,44.7,0,0,1.7,264,0,0,0.11,1.1,6.67,30.1,98,0,0,29.44
2024-03-25T02:35:00-07:00,2024-03-25 02:35:00,44.7,0,0,1.7,264,0,0,0.11,1.1,6.67,30.1,98,0,0,29.44
2024-03-25T02:30:00-07:00,2024-03-25 02:30:00,44.9,0,0,1.7,264,0,0,0.11,1.1,6.67,30.09,97,0,0,29.43
2024-03-25T02:25:00-07:00,2024-03-25 02:25:00,45.1,0,0,1.7,264,0,0,0.11,1.1,6.67,30.1,97,0,0,29.44
2024-03-25T02:20:00-07:00,2024-03-25 02:20:00,45.3,0,0,1.7,264,0,0,0.11,1.1,6.67,30.09,97,0,0,29.44
2024-03-25T02:15:00-07:00,2024-03-25 02:15:00,45.5,0,0,1.7,264,0,0,0.11,1.1,6.67,30.09,97,0,0,29.44
2024-03-25T02:10:00-07:00,2024-03-25 02:10:00,45.8,0,0,1.7,264,0,0,0.11,1.1,6.67,30.09,97,0,0,29.44
2024-03-25T02:05:00-07:00,2024-03-25 02:05:00,45.6,0,0,1.7,264,0,0,0.11,1.1,6.67,30.09,97,0,0,29.44
2024-03-25T02:00:00-07:00,2024-03-25 02:00:00,45.6,0,0,1.7,264,0,0,0.11,1.1,6.67,30.09,97,0,0,29.44
2024-03-25T01:55:00-07:00,2024-03-25 01:55:00,45.6,0,0,1.7,264,0,0,0.11,1.1,6.67,30.11,97,0,0,29.45
2024-03-25T01:50:00-07:00,2024-03-25 01:50:00,45.8,0,0,1.7,264,0,0,0.11,1.1,6.67,30.1,97,0,0,29.44
2024-03-25T01:45:00-07:00,2024-03-25 01:45:00,46,0,0,1.7,264,0,0,0.11,1.1,6.67,30.1,97,0,0,29.45
2024-03-25T01:40:00-07:00,2024-03-25 01:40:00,46.4,0,0,1.7,264,0,0,0.11,1.1,6.67,30.1,97,0,0,29.45
2024-03-25T01:35:00-07:00,2024-03-25 01:35:00,46.5,0,0,1.7,264,0,0,0.11,1.1,6.67,30.1,97,0,0,29.45
2024-03-25T01:30:00-07:00,2024-03-25 01:30:00,46.4,0,0,1.7,264,0,0,0.11,1.1,6.67,30.1,97,0,0,29.44
2024-03-25T01:25:00-07:00,2024-03-25 01:25:00,46.4,0,0,1.7,264,0,0,0.11,1.1,6.67,30.1,97,0,0,29.45
2024-03-25T01:20:00-07:00,2024-03-25 01:20:00,46.9,0,0,1.7,264,0,0,0.11,1.1,6.67,30.1,97,0,0,29.45
2024-03-25T01:15:00-07:00,2024-03-25 01:15:00,47.3,0,0,1.7,264,0,0,0.11,1.1,6.67,30.1,97,0,0,29.45
2024-03-25T01:10:00-07:00,2024-03-25 01:10:00,46.9,0,0,1.7,264,0,0,0.11,1.1,6.67,30.1,97,0,0,29.44
2024-03-25T01:05:00-07:00,2024-03-25 01:05:00,46.7,0,0,1.7,264,0,0,0.11,1.1,6.67,30.1,97,0,0,29.44
2024-03-25T01:00:00-07:00,2024-03-25 01:00:00,46.7,0,0,1.7,264,0,0,0.11,1.1,6.67,30.11,97,0,0,29.45
2024-03-25T00:55:00-07:00,2024-03-25 00:55:00,46.9,0,0,1.7,264,0,0,0.11,1.1,6.67,30.1,97,0,0,29.44
2024-03-25T00:50:00-07:00,2024-03-25 00:50:00,47.3,0,0,1.7,264,0,0,0.11,1.1,6.67,30.1,97,0,0,29.44
2024-03-25T00:45:00-07:00,2024-03-25 00:45:00,47.3,0,0,1.7,264,0,0,0.11,1.1,6.67,30.09,97,0,0,29.44
2024-03-25T00:40:00-07:00,2024-03-25 00:40:00,47.6,0,0,1.7,264,0,0,0.11,1.1,6.67,30.1,97,0,0,29.44
2024-03-25T00:35:00-07:00,2024-03-25 00:35:00,47.4,0,0,1.7,264,0,0,0.11,1.1,6.67,30.09,96,0,0,29.44
2024-03-25T00:30:00-07:00,2024-03-25 00:30:00,47.3,0,0,1.7,264,0,0,0.11,1.1,6.67,30.09,97,0,0,29.43
2024-03-25T00:25:00-07:00,2024-03-25 00:25:00,47.4,0,0,1.7,264,0,0,0.11,1.1,6.67,30.09,96,0,0,29.43
2024-03-25T00:20:00-07:00,2024-03-25 00:20:00,48.2,0,0,1.7,264,0,0,0.11,1.1,6.67,30.09,96,0,0,29.43
2024-03-25T00:15:00-07:00,2024-03-25 00:15:00,48.7,0,0,1.7,264,0,0,0.11,1.1,6.67,30.09,96,0,0,29.43
2024-03-25T00:10:00-07:00,2024-03-25 00:10:00,48.7,0,0,1.7,264,0,0,0.11,1.1,6.67,30.09,97,0,0,29.43
2024-03-25T00:05:00-07:00,2024-03-25 00:05:00,48.3,0,0,0,264,0,0,0.11,1.1,6.67,30.09,97,0,0,29.43
2024-03-25T00:00:00-07:00,2024-03-25 00:00:00,48.2,0,0,0,264,0,0,0.11,1.1,6.67,30.09,97,0,0,29.43
2024-03-24T23:55:00-07:00,2024-03-24 23:55:00,48.5,0,0,12.3,264,0,0.11,0.11,1.1,6.67,30.09,97,0,0,29.43
2024-03-24T23:50:00-07:00,2024-03-24 23:50:00,49.1,0,0,12.3,264,0,0.11,0.11,1.1,6.67,30.09,97,0,0,29.44
2024-03-24T23:45:00-07:00,2024-03-24 23:45:00,49.1,0,0,12.3,264,0,0.11,0.11,1.1,6.67,30.09,97,0,0,29.44
2024-03-24T23:40:00-07:00,2024-03-24 23:40:00,49.2,0,0,12.3,264,0,0.11,0.11,1.1,6.67,30.09,97,0,0,29.44
2024-03-24T23:35:00-07:00,2024-03-24 23:35:00,49.8,0,0,12.3,264,0,0.11,0.11,1.1,6.67,30.09,96,0,0,29.43
2024-03-24T23:30:00-07:00,2024-03-24 23:30:00,50,0,0,12.3,264,0,0.11,0.11,1.1,6.67,30.08,96,0,0,29.42
2024-03-24T23:25:00-07:00,2024-03-24 23:25:00,50,0,0,12.3,264,0,0.11,0.11,1.1,6.67,30.09,96,0,0,29.43
2024-03-24T23:20:00-07:00,2024-03-24 23:20:00,50.3,0,0,12.3,264,0,0.11,0.11,1.1,6.67,30.08,96,0,0,29.42
2024-03-24T23:15:00-07:00,2024-03-24 23:15:00,50.9,0,0,12.3,264,0,0.11,0.11,1.1,6.67,30.08,96,0,0,29.42
2024-03-24T23:10:00-07:00,2024-03-24 23:10:00,51.2,0,0,12.3,264,0,0.11,0.11,1.1,6.67,30.08,96,0,0,29.42
2024-03-24T23:05:00-07:00,2024-03-24 23:05:00,51,0,0,12.3,264,0,0.11,0.11,1.1,6.67,30.09,96,0,0,29.43
2024-03-24T23:00:00-07:00,2024-03-24 23:00:00,51,0,0,12.3,264,0,0.11,0.11,1.1,6.67,30.09,96,0,0,29.43
2024-03-24T22:55:00-07:00,2024-03-24 22:55:00,51.2,0,0,12.3,264,0,0.11,0.11,1.1,6.67,30.08,95,0,0,29.42
2024-03-24T22:50:00-07:00,2024-03-24 22:50:00,51.2,0,0,12.3,264,0,0.11,0.11,1.1,6.67,30.08,95,0,0,29.42
2024-03-24T22:45:00-07:00,2024-03-24 22:45:00,51.2,0,0,12.3,264,0,0.11,0.11,1.1,6.67,30.08,95,0,0,29.42
2024-03-24T22:40:00-07:00,2024-03-24 22:40:00,51.2,0,0,12.3,264,0,0.11,0.11,1.1,6.67,30.07,95,0,0,29.42
2024-03-24T22:35:00-07:00,2024-03-24 22:35:00,51.2,0,0,12.3,264,0,0.11,0.11,1.1,6.67,30.08,95,0,0,29.42
2024-03-24T22:30:00-07:00,2024-03-24 22:30:00,51.6,0,0,12.3,258,0,0.11,0.11,1.1,6.67,30.07,95,0,0,29.41
2024-03-24T22:25:00-07:00,2024-03-24 22:25:00,51.4,0,0,12.3,258,0,0.11,0.11,1.1,6.67,30.08,95,0,0,29.42
2024-03-24T22:20:00-07:00,2024-03-24 22:20:00,51.2,0,0,12.3,258,0,0.11,0.11,1.1,6.67,30.08,95,0,0,29.42
2024-03-24T22:15:00-07:00,2024-03-24 22:15:00,51.2,0,0,12.3,258,0,0.11,0.11,1.1,6.67,30.08,95,0,0,29.42
2024-03-24T22:10:00-07:00,2024-03-24 22:10:00,51,0,0,12.3,264,0,0.11,0.11,1.1,6.67,30.08,95,0,0,29.42
2024-03-24T22:05:00-07:00,2024-03-24 22:05:00,51.2,0,0,12.3,264,0,0.11,0.11,1.1,6.67,30.08,95,0,0,29.42
2024-03-24T22:00:00-07:00,2024-03-24 22:00:00,51.6,0,0,12.3,258,0,0.11,0.11,1.1,6.67,30.07,94,0,0,29.42
2024-03-24T21:55:00-07:00,2024-03-24 21:55:00,51.6,0,0,12.3,258,0,0.11,0.11,1.1,6.67,30.07,94,0,0,29.42
2024-03-24T21:50:00-07:00,2024-03-24 21:50:00,52.1,0,0,12.3,258,0,0.11,0.11,1.1,6.67,30.07,94,0,0,29.42
2024-03-24T21:45:00-07:00,2024-03-24 21:45:00,52.1,0,0,12.3,258,0,0.11,0.11,1.1,6.67,30.07,94,0,0,29.42
2024-03-24T21:40:00-07:00,2024-03-24 21:40:00,52.1,0,0,12.3,258,0,0.11,0.11,1.1,6.67,30.07,93,0,0,29.42
2024-03-24T21:35:00-07:00,2024-03-24 21:35:00,52.1,0,0,12.3,258,0,0.11,0.11,1.1,6.67,30.08,93,0,0,29.42
2024-03-24T21:30:00-07:00,2024-03-24 21:30:00,52.5,1.5,1.5,12.3,258,0,0.11,0.11,1.1,6.67,30.07,93,0,0,29.42
2024-03-24T21:25:00-07:00,2024-03-24 21:25:00,52.7,0,0,12.3,258,0,0.11,0.11,1.1,6.67,30.07,93,0,0,29.42
2024-03-24T21:20:00-07:00,2024-03-24 21:20:00,52.8,0,0,12.3,258,0,0.11,0.11,1.1,6.67,30.07,93,0,0,29.41
2024-03-24T21:15:00-07:00,2024-03-24 21:15:00,52.8,0,0,12.3,258,0,0.11,0.11,1.1,6.67,30.07,93,0,0,29.41
2024-03-24T21:10:00-07:00,2024-03-24 21:10:00,53,0,0,12.3,258,0,0.11,0.11,1.1,6.67,30.07,93,0,0,29.41
2024-03-24T21:05:00-07:00,2024-03-24 21:05:00,53,0,0,12.3,258,0,0.11,0.11,1.1,6.67,30.06,93,0,0,29.4
2024-03-24T21:00:00-07:00,2024-03-24 21:00:00,52.8,0,0,12.3,258,0,0.11,0.11,1.1,6.67,30.06,92,0,0,29.4
2024-03-24T20:55:00-07:00,2024-03-24 20:55:00,52.8,0,0,12.3,258,0.01,0.11,0.11,1.1,6.67,30.07,92,0,0,29.41
2024-03-24T20:50:00-07:00,2024-03-24 20:50:00,53.2,0,0,12.3,258,0.01,0.11,0.11,1.1,6.67,30.06,91,0,0,29.4
2024-03-24T20:45:00-07:00,2024-03-24 20:45:00,53,0,0,12.3,264,0.01,0.11,0.11,1.1,6.67,30.06,90,0,0,29.4
2024-03-24T20:40:00-07:00,2024-03-24 20:40:00,53,0,0,12.3,264,0.01,0.11,0.11,1.1,6.67,30.06,89,0,0,29.4
2024-03-24T20:35:00-07:00,2024-03-24 20:35:00,53.2,0,0,12.3,264,0.01,0.11,0.11,1.1,6.67,30.06,88,0,0,29.4
2024-03-24T20:30:00-07:00,2024-03-24 20:30:00,53.2,1.3,1.3,12.3,264,0,0.09,0.09,1.08,6.66,30.06,87,0,0,29.4
2024-03-24T20:25:00-07:00,2024-03-24 20:25:00,53.7,0,0,12.3,258,0,0.09,0.09,1.08,6.66,30.06,86,0,0,29.4
2024-03-24T20:20:00-07:00,2024-03-24 20:20:00,54.1,0,0,12.3,264,0,0.09,0.09,1.08,6.66,30.06,84,0,0,29.4
2024-03-24T20:15:00-07:00,2024-03-24 20:15:00,54.5,2,2,12.3,264,0,0.09,0.09,1.08,6.66,30.06,82,0,0,29.4
2024-03-24T20:10:00-07:00,2024-03-24 20:10:00,54.5,0,0,12.3,60,0,0.09,0.09,1.08,6.66,30.06,80,0,0,29.4
2024-03-24T20:05:00-07:00,2024-03-24 20:05:00,54.5,2,2,12.3,72,0,0.09,0.09,1.08,6.66,30.05,79,0,0,29.39
2024-03-24T20:00:00-07:00,2024-03-24 20:00:00,54.5,1.3,1.3,12.3,300,0,0.09,0.09,1.08,6.66,30.05,79,0,0,29.39
2024-03-24T19:55:00-07:00,2024-03-24 19:55:00,54.5,2,2,12.3,54,0,0.09,0.09,1.08,6.66,30.04,79,0,0,29.39
2024-03-24T19:50:00-07:00,2024-03-24 19:50:00,54.3,2.6,2.6,12.3,306,0,0.09,0.09,1.08,6.66,30.04,79,0,0,29.39
2024-03-24T19:45:00-07:00,2024-03-24 19:45:00,54.3,0,0,12.3,222,0,0.09,0.09,1.08,6.66,30.04,79,0,0,29.38
2024-03-24T19:40:00-07:00,2024-03-24 19:40:00,54.5,0,0,12.3,12,0,0.09,0.09,1.08,6.66,30.04,79,0,0,29.39
2024-03-24T19:35:00-07:00,2024-03-24 19:35:00,54.6,1.3,1.3,12.3,288,0,0.09,0.09,1.08,6.66,30.04,78,0,0,29.38
2024-03-24T19:30:00-07:00,2024-03-24 19:30:00,54.8,2.2,2.2,12.3,48,0,0.09,0.09,1.08,6.66,30.04,77,0,0,29.38
2024-03-24T19:25:00-07:00,2024-03-24 19:25:00,55,0,0,12.3,312,0,0.09,0.09,1.08,6.66,30.04,76,0,0,29.38
2024-03-24T19:20:00-07:00,2024-03-24 19:20:00,55,0,0,12.3,298,0,0.09,0.09,1.08,6.66,30.04,76,0,0,29.38
2024-03-24T19:15:00-07:00,2024-03-24 19:15:00,55.2,2,2,12.3,272,0,0.09,0.09,1.08,6.66,30.04,75,0,0,29.38
2024-03-24T19:10:00-07:00,2024-03-24 19:10:00,55.2,2,2,12.3,318,0,0.09,0.09,1.08,6.66,30.05,74,0,0.5,29.39
2024-03-24T19:05:00-07:00,2024-03-24 19:05:00,55.4,2.2,2.2,12.3,318,0,0.09,0.09,1.08,6.66,30.05,73,0,1.3,29.39
2024-03-24T19:00:00-07:00,2024-03-24 19:00:00,55.5,0,0,12.3,318,0,0.09,0.09,1.08,6.66,30.04,73,0,2.2,29.38
2024-03-24T18:55:00-07:00,2024-03-24 18:55:00,55.7,2.9,2.9,12.3,324,0,0.09,0.09,1.08,6.66,30.04,72,0,4.4,29.38
2024-03-24T18:50:00-07:00,2024-03-24 18:50:00,55.7,2,2,12.3,267,0,0.09,0.09,1.08,6.66,30.04,71,0,4.9,29.38
2024-03-24T18:45:00-07:00,2024-03-24 18:45:00,55.9,4,4.4,12.3,348,0,0.09,0.09,1.08,6.66,30.04,71,0,4.5,29.38
2024-03-24T18:40:00-07:00,2024-03-24 18:40:00,56.1,2.2,2.2,12.3,1,0,0.09,0.09,1.08,6.66,30.04,71,0,7.2,29.38
2024-03-24T18:35:00-07:00,2024-03-24 18:35:00,56.3,5.1,5.8,12.3,288,0,0.09,0.09,1.08,6.66,30.04,70,0,7.5,29.38
2024-03-24T18:30:00-07:00,2024-03-24 18:30:00,56.1,2,2,12.3,84,0,0.09,0.09,1.08,6.66,30.04,68,0,10.5,29.38
2024-03-24T18:25:00-07:00,2024-03-24 18:25:00,56.1,5.1,5.8,12.3,48,0,0.09,0.09,1.08,6.66,30.04,68,0,15.2,29.38
2024-03-24T18:20:00-07:00,2024-03-24 18:20:00,56.1,4.6,5.1,12.3,54,0,0.09,0.09,1.08,6.66,30.04,69,0,10.7,29.38
2024-03-24T18:15:00-07:00,2024-03-24 18:15:00,56.1,2.2,2.2,12.3,306,0,0.09,0.09,1.08,6.66,30.04,70,0,7.1,29.38
2024-03-24T18:10:00-07:00,2024-03-24 18:10:00,56.3,2.4,2.4,12.3,12,0,0.09,0.09,1.08,6.66,30.04,70,0,10.7,29.38
2024-03-24T18:05:00-07:00,2024-03-24 18:05:00,56.3,3.5,3.8,12.3,54,0,0.09,0.09,1.08,6.66,30.04,69,0,13.4,29.38
2024-03-24T18:00:00-07:00,2024-03-24 18:00:00,56.3,4.4,4.9,12.3,318,0,0.09,0.09,1.08,6.66,30.03,67,0,15,29.37
2024-03-24T17:55:00-07:00,2024-03-24 17:55:00,56.4,4.9,5.3,12.3,144,0,0.09,0.09,1.08,6.66,30.04,66,0,31,29.38
2024-03-24T17:50:00-07:00,2024-03-24 17:50:00,56.6,5.3,5.8,12.3,60,0,0.09,0.09,1.08,6.66,30.02,64,0,53.6,29.37
2024-03-24T17:45:00-07:00,2024-03-24 17:45:00,56.6,1.7,1.7,12.3,324,0,0.09,0.09,1.08,6.66,30.03,65,0,40.1,29.37
2024-03-24T17:40:00-07:00,2024-03-24 17:40:00,56.6,8,10,12.3,298,0,0.09,0.09,1.08,6.66,30.03,67,0,30.5,29.37
2024-03-24T17:35:00-07:00,2024-03-24 17:35:00,56.8,2.2,2.2,12.3,294,0,0.09,0.09,1.08,6.66,30.03,66,0,35.9,29.37
2024-03-24T17:30:00-07:00,2024-03-24 17:30:00,57.2,7.6,7.8,12.3,282,0,0.09,0.09,1.08,6.66,30.03,64,0,70.7,29.37
2024-03-24T17:25:00-07:00,2024-03-24 17:25:00,57.2,4.4,4.9,12.3,310,0,0.09,0.09,1.08,6.66,30.03,66,0,86.7,29.37
2024-03-24T17:20:00-07:00,2024-03-24 17:20:00,57.2,4.4,4.6,12.3,12,0,0.09,0.09,1.08,6.66,30.02,67,0,58.9,29.36
2024-03-24T17:15:00-07:00,2024-03-24 17:15:00,57,5.3,5.8,12.3,48,0,0.09,0.09,1.08,6.66,30.03,68,0,76.2,29.37
2024-03-24T17:10:00-07:00,2024-03-24 17:10:00,57,3.3,3.5,12.3,294,0,0.09,0.09,1.08,6.66,30.03,68,0,55.5,29.37
2024-03-24T17:05:00-07:00,2024-03-24 17:05:00,57.2,3.8,4.2,12.3,54,0,0.09,0.09,1.08,6.66,30.03,68,0,64.3,29.37
2024-03-24T17:00:00-07:00,2024-03-24 17:00:00,57,6.2,7.1,12.3,282,0,0.09,0.09,1.08,6.66,30.03,68,0,53.2,29.37
2024-03-24T16:55:00-07:00,2024-03-24 16:55:00,57.3,2.6,2.6,12.3,252,0,0.09,0.09,1.08,6.66,30.03,68,0,88.9,29.37
2024-03-24T16:50:00-07:00,2024-03-24 16:50:00,57.2,3.8,4.2,12.3,293,0,0.09,0.09,1.08,6.66,30.03,71,0,102.3,29.37
2024-03-24T16:45:00-07:00,2024-03-24 16:45:00,57.2,2.4,2.4,12.3,270,0,0.09,0.09,1.08,6.66,30.03,70,0,85.7,29.37
2024-03-24T16:40:00-07:00,2024-03-24 16:40:00,57.2,5.8,6.4,12.3,246,0,0.09,0.09,1.08,6.66,30.03,69,0,76.6,29.37
2024-03-24T16:35:00-07:00,2024-03-24 16:35:00,57.7,4.4,4.9,12.3,234,0,0.09,0.09,1.08,6.66,30.03,69,0,52.3,29.37
2024-03-24T16:30:00-07:00,2024-03-24 16:30:00,57.7,1.3,1.3,12.3,276,0,0.09,0.09,1.08,6.66,30.03,70,0,70.7,29.37
2024-03-24T16:25:00-07:00,2024-03-24 16:25:00,57.7,4.2,4.4,12.3,264,0,0.09,0.09,1.08,6.66,30.04,68,0,86.8,29.38
2024-03-24T16:20:00-07:00,2024-03-24 16:20:00,58.4,5.3,5.8,12.3,282,0,0.09,0.09,1.08,6.66,30.03,68,0,106.8,29.37
2024-03-24T16:15:00-07:00,2024-03-24 16:15:00,58.2,2,2,12.3,78,0,0.09,0.09,1.08,6.66,30.04,65,0,117.7,29.38
2024-03-24T16:10:00-07:00,2024-03-24 16:10:00,57.5,4.6,5.1,12.3,240,0,0.09,0.09,1.08,6.66,30.04,68,0,96.4,29.38
2024-03-24T16:05:00-07:00,2024-03-24 16:05:00,57.7,4.2,4.6,12.3,304,0,0.09,0.09,1.08,6.66,30.04,67,0,59.3,29.38
2024-03-24T16:00:00-07:00,2024-03-24 16:00:00,58.1,6.2,7.1,12.3,36,0,0.09,0.09,1.08,6.66,30.04,67,0,57,29.38
2024-03-24T15:55:00-07:00,2024-03-24 15:55:00,58.4,2.2,2.2,12.3,336,0,0.09,0.09,1.08,6.66,30.04,67,0,98.7,29.38
2024-03-24T15:50:00-07:00,2024-03-24 15:50:00,58.4,4.2,4.4,12.3,282,0,0.09,0.09,1.08,6.66,30.04,67,0,79.2,29.38
2024-03-24T15:45:00-07:00,2024-03-24 15:45:00,59.1,4.6,5.1,12.3,261,0,0.09,0.09,1.08,6.66,30.04,65,1,82.6,29.38
2024-03-24T15:40:00-07:00,2024-03-24 15:40:00,58.8,1.3,1.3,12.3,282,0,0.09,0.09,1.08,6.66,30.05,64,0,84.8,29.39
2024-03-24T15:35:00-07:00,2024-03-24 15:35:00,58.8,2.4,2.4,12.3,300,0,0.09,0.09,1.08,6.66,30.05,63,0,86.3,29.39
2024-03-24T15:30:00-07:00,2024-03-24 15:30:00,58.4,2.9,2.9,12.3,42,0,0.09,0.09,1.08,6.66,30.05,64,0,125.5,29.39
2024-03-24T15:25:00-07:00,2024-03-24 15:25:00,59,8,8.2,12.3,291,0,0.09,0.09,1.08,6.66,30.05,64,1,114.2,29.39
2024-03-24T15:20:00-07:00,2024-03-24 15:20:00,58.2,6.4,7.1,12.3,270,0,0.09,0.09,1.08,6.66,30.05,63,0,95.4,29.39
2024-03-24T15:15:00-07:00,2024-03-24 15:15:00,57.9,1.7,1.7,12.3,72,0,0.09,0.09,1.08,6.66,30.05,65,0,93.3,29.39
2024-03-24T15:10:00-07:00,2024-03-24 15:10:00,58.2,2.2,2.2,12.3,60,0,0.09,0.09,1.08,6.66,30.05,63,0,126.4,29.39
2024-03-24T15:05:00-07:00,2024-03-24 15:05:00,58.1,3.3,3.5,12.3,156,0,0.09,0.09,1.08,6.66,30.06,64,0,97.3,29.4
2024-03-24T15:00:00-07:00,2024-03-24 15:00:00,58.8,6.9,7.1,12.3,60,0,0.09,0.09,1.08,6.66,30.06,62,0,110.5,29.4
2024-03-24T14:55:00-07:00,2024-03-24 14:55:00,59,4.9,5.5,12.3,276,0,0.09,0.09,1.08,6.66,30.06,62,1,122.6,29.4
2024-03-24T14:50:00-07:00,2024-03-24 14:50:00,58.8,2.6,2.6,12.3,312,0,0.09,0.09,1.08,6.66,30.06,63,2,301.7,29.4
2024-03-24T14:45:00-07:00,2024-03-24 14:45:00,58.8,2.4,2.4,12.3,324,0,0.09,0.09,1.08,6.66,30.06,62,1,102,29.4
2024-03-24T14:40:00-07:00,2024-03-24 14:40:00,59.1,6.9,7.1,12.3,312,0,0.09,0.09,1.08,6.66,30.06,60,1,103.3,29.4
2024-03-24T14:35:00-07:00,2024-03-24 14:35:00,59.1,4,4.4,12.3,66,0,0.09,0.09,1.08,6.66,30.06,60,1,117.6,29.4
2024-03-24T14:30:00-07:00,2024-03-24 14:30:00,58.8,4.9,5.3,12.3,54,0,0.09,0.09,1.08,6.66,30.07,62,1,114.3,29.41
2024-03-24T14:25:00-07:00,2024-03-24 14:25:00,59.5,2,2,12.3,54,0,0.09,0.09,1.08,6.66,30.07,60,1,71.6,29.41
2024-03-24T14:20:00-07:00,2024-03-24 14:20:00,59.3,2.6,2.6,12.3,342,0,0.09,0.09,1.08,6.66,30.07,60,1,115.1,29.41
2024-03-24T14:15:00-07:00,2024-03-24 14:15:00,59.1,2.6,2.6,12.3,288,0,0.09,0.09,1.08,6.66,30.07,61,0,91.7,29.41
2024-03-24T14:10:00-07:00,2024-03-24 14:10:00,59.5,2.6,2.6,12.3,66,0,0.09,0.09,1.08,6.66,30.07,61,1,132.2,29.42
2024-03-24T14:05:00-07:00,2024-03-24 14:05:00,59.7,2.4,2.4,12.3,282,0,0.09,0.09,1.08,6.66,30.07,61,1,90.1,29.41
2024-03-24T14:00:00-07:00,2024-03-24 14:00:00,59.1,8,8.7,12.3,261,0,0.09,0.09,1.08,6.66,30.07,61,2,173.1,29.42
2024-03-24T13:55:00-07:00,2024-03-24 13:55:00,59.1,4.9,5.3,12.3,272,0,0.09,0.09,1.08,6.66,30.08,64,1,96.7,29.42
2024-03-24T13:50:00-07:00,2024-03-24 13:50:00,58.2,4.2,4.9,12.3,300,0,0.09,0.09,1.08,6.66,30.08,65,1,156.3,29.42
2024-03-24T13:45:00-07:00,2024-03-24 13:45:00,58.4,2.9,2.9,12.3,54,0,0.09,0.09,1.08,6.66,30.09,66,1,109.1,29.43
2024-03-24T13:40:00-07:00,2024-03-24 13:40:00,59.3,5.1,5.8,12.3,264,0,0.09,0.09,1.08,6.66,30.08,64,0,94.8,29.42
2024-03-24T13:35:00-07:00,2024-03-24 13:35:00,60.4,4.2,4.4,12.3,312,0,0.09,0.09,1.08,6.66,30.08,60,1,145.8,29.42
2024-03-24T13:30:00-07:00,2024-03-24 13:30:00,60,6.9,7.1,12.3,264,0,0.09,0.09,1.08,6.66,30.09,58,1,174.7,29.43
2024-03-24T13:25:00-07:00,2024-03-24 13:25:00,59.3,3.8,4.2,12.3,54,0,0.09,0.09,1.08,6.66,30.09,57,6,584.2,29.43
2024-03-24T13:20:00-07:00,2024-03-24 13:20:00,59,2.9,2.9,12.3,285,0,0.09,0.09,1.08,6.66,30.09,60,2,165.6,29.43
2024-03-24T13:15:00-07:00,2024-03-24 13:15:00,59.9,4.6,5.1,12.3,330,0,0.09,0.09,1.08,6.66,30.09,62,2,311,29.44
2024-03-24T13:10:00-07:00,2024-03-24 13:10:00,59.7,4.2,4.4,12.3,6,0,0.09,0.09,1.08,6.66,30.09,61,1,198.7,29.44
2024-03-24T13:05:00-07:00,2024-03-24 13:05:00,58.8,6.9,7.1,10.5,258,0,0.09,0.09,1.08,6.66,30.09,62,2,187.3,29.44
2024-03-24T13:00:00-07:00,2024-03-24 13:00:00,58.2,5.1,5.8,10.5,276,0,0.09,0.09,1.08,6.66,30.1,65,2,206.4,29.44
2024-03-24T12:55:00-07:00,2024-03-24 12:55:00,58.2,2,2,10,305,0,0.09,0.09,1.08,6.66,30.09,66,1,137.8,29.44
2024-03-24T12:50:00-07:00,2024-03-24 12:50:00,58.8,2,2,10,318,0,0.09,0.09,1.08,6.66,30.09,66,1,134.4,29.44
2024-03-24T12:45:00-07:00,2024-03-24 12:45:00,58.8,3.5,3.8,10,282,0,0.09,0.09,1.08,6.66,30.1,66,1,151.8,29.44
2024-03-24T12:40:00-07:00,2024-03-24 12:40:00,58.6,4,4.4,10,282,0,0.09,0.09,1.08,6.66,30.1,67,1,143.5,29.44
2024-03-24T12:35:00-07:00,2024-03-24 12:35:00,59.1,1.3,1.3,10,288,0,0.09,0.09,1.08,6.66,30.1,64,0,97.6,29.44
2024-03-24T12:30:00-07:00,2024-03-24 12:30:00,59.1,5.1,5.8,10,240,0,0.09,0.09,1.08,6.66,30.1,67,1,124,29.45
2024-03-24T12:25:00-07:00,2024-03-24 12:25:00,58.4,4.9,5.5,10,246,0,0.09,0.09,1.08,6.66,30.1,68,1,132.6,29.44
